Months,CHN,SEA,EAS,USA,EUR,Total
9381,7500,9900,0,-1000,0,16400
9382,6100,-500,0,0,-950,4650
9383,-4500,-2000,0,11000,0,4500
9384,-3400,9800,0,-1000,-950,4450
9385,7300,-1900,0,9500,500,15400
9386,-10100,11300,0,-2900,1950,250
9387,6100,100,0,0,0,6200
9388,-500,-4400,0,0,-950,-5850
9389,6700,9900,0,-2000,-950,13650
9390,-4500,-2900,0,-2900,2900,-7400
9391,10000,-4600,-1200,-3700,1950,2450
9392,-7600,300,-11100,9400,-1200,-10200
9393,10200,8900,1000,-2400,-2400,15300
9394,-2000,-2300,14800,-4800,0,5700
9395,10800,-4600,-1200,1200,-950,5250
9396,-2700,11400,0,-2800,-1200,4700
9397,10800,-4600,0,-2900,1950,5250
9398,-300,-2100,0,9100,1950,8650
9399,7700,11300,0,-2800,-2150,14050
9400,6800,-2900,0,-1800,-2150,-50
9401,-500,7500,-1200,10300,2900,19000
9402,4300,200,-1800,-7900,1000,-4200
9403,-4400,-2100,3500,7200,-13550,-9350
9404,8400,-2200,0,-3900,2900,5200
9405,-5100,10600,-11400,6500,13000,13600
9406,7500,-1200,0,-2000,0,4300
9407,-900,-3100,11100,-4900,1950,4150
9408,7700,13000,3800,-5400,-2150,16950
9409,-3400,100,0,-4900,2900,-5300
9410,11000,-2200,0,9000,0,17800
9411,-2700,200,0,-2000,0,-4500
9412,4400,-600,0,11000,0,14800
9413,9900,-5100,0,-3000,0,1800
9414,-5800,12100,0,13200,-1200,18300
9415,7600,1100,0,-1000,0,7700
9416,-5400,-2100,0,-2000,-950,-10450
9417,6900,-3000,-1200,-600,-2150,-50
9418,-3400,200,0,-3900,2900,-4200
9419,11000,8100,0,8300,750,28150
9420,7700,1900,0,-2000,0,7600
9421,-2900,-2900,0,-2000,-950,-8750
9422,10800,-4500,0,-1800,-1200,3300
9423,-4200,100,-1200,-2700,1950,-6050
9424,9400,100,-900,11200,-2150,17650
9425,1300,7400,1000,-8700,2900,3900
9426,8600,-800,1600,-2600,-950,5850
9427,600,-2200,0,-4000,0,-5600
9428,11100,0,0,8100,1950,21150
9429,11800,8900,0,-1000,-950,18750
9430,-5200,1100,0,6500,-8500,-6100
9431,-1700,-3100,0,10000,0,5200
9432,-900,0,-2400,-600,0,-3900
9433,-1900,9700,-1800,-1000,12000,17000
9434,-2700,0,4700,5400,0,7400
9435,7300,-3600,0,-1000,0,2700
9436,-7200,-400,0,9400,-11400,-9600
9437,10700,-5100,-2100,1400,-1200,3700
9438,-400,-4500,1900,-2800,11050,5250
9439,-1200,6700,1900,-3600,-1200,2600
9440,-2100,-5100,-1200,-3300,-450,-12150
9441,-100,-3100,-1200,200,-1900,-6100
9442,11300,5300,1000,-5700,2900,14800
9443,-5800,100,1900,6300,1950,4450
9444,8100,6800,0,-2000,-1900,11000
9445,-3800,-4400,0,-3900,2900,-9200
9446,-2600,9000,0,8100,1950,16450
9447,11600,-5300,0,-2000,-950,3350
9448,1000,-6700,0,-3900,2900,-6700
9449,10900,8900,0,19200,-10200,28800
9450,-5400,-2000,-2400,1400,0,-8400
9451,5200,10800,-1800,-2000,12000,24200
9452,-2200,-3700,4700,-7600,0,-8800
9453,-300,-4600,-1200,400,-1200,-6900
9454,5300,11300,-1200,-1600,-1200,12600
9455,-1100,-2200,-1800,-3000,0,-8100
9456,10100,9000,3500,-6400,0,16200
9457,-4600,-1900,0,11000,-950,3550
9458,5300,12300,0,-5000,-950,11650
9459,-1300,-4500,0,-1700,1700,-5800
9460,5800,-2900,0,7100,1950,11950
9461,-700,5300,0,-3000,0,1600
9462,13400,-5400,-10200,8400,-1200,5000
9463,-3400,11400,0,11000,0,19000
9464,5200,-500,0,200,-2150,2750
9465,-500,-3600,10800,-1800,0,4900
9466,11000,8100,0,-6900,1950,14150
9467,-1900,-1300,-1800,1400,-2400,-6000
9468,11700,9100,4700,2500,1950,29950
9469,-5600,-2000,0,-2000,-950,-10550
9470,-900,9700,-10200,9200,-950,6850
9471,5300,200,0,-4900,2900,3500
9472,-4800,7100,12000,-2900,1950,13350
9473,-1300,-5200,0,-2000,0,-8500
9474,13900,-6000,-2400,12400,0,17900
9475,-5000,11200,-1800,-800,-1200,2400
9476,1400,-5400,700,9400,0,6100
9477,9400,12100,700,-2600,0,19600
9478,-2400,0,1000,-2800,-950,-5150
9479,10200,12200,2800,-3800,-950,20450
9480,-5200,-600,0,-4900,2900,-7800
9481,-3000,8500,-1200,9500,750,14550
9482,9600,-800,-1200,-800,0,6800
9483,-1100,-2300,-900,10000,0,5700
9484,-3400,12200,-200,-2600,0,6000
9485,10200,-2300,2800,-3600,-1200,5900
9486,0,-800,-2400,9600,-10200,-3800
9487,5800,400,-900,200,-1200,4300
9488,-3500,-2200,1000,-2400,8650,1550
9489,9000,-5000,2800,-2800,-950,3050
9490,-7800,13100,-1200,-4700,1950,1350
9491,-1200,-5200,0,-2700,750,-8350
9492,8400,-2100,-1800,-3000,-950,550
9493,-3600,9100,4700,2700,1700,14600
9494,9100,-5300,-1200,-2700,1000,900
9495,-2700,-1400,0,-3000,-950,-8050
9496,14100,6600,0,9100,2900,32700
9497,0,-800,0,-4900,1950,-3750
9498,10200,12200,0,12000,0,34400
9499,-3600,-2100,0,-3000,0,-8700
9500,-2100,6800,0,-600,-2400,1700
9501,-4300,900,-1200,13200,0,8600
9502,-2100,-5300,-1800,-2000,0,-11200
9503,6500,-2000,4700,6400,-950,14650
9504,-3600,9200,0,-1000,-950,3650
9505,5400,0,0,-3700,1700,3400
9506,500,-4500,0,-2900,1950,-4950
9507,7900,6000,0,-1000,-950,11950
9508,-5500,-1100,0,10200,-2150,1450
9509,-1800,-3100,0,-6900,2900,-8900
9510,5000,10000,-1200,-1700,1950,14050
9511,7600,-2200,0,11000,0,16400
9512,-1800,9800,0,-1000,0,7000
9513,12500,-5400,0,9200,-10200,6100
9514,-1800,-2200,0,0,0,-4000
9515,11100,-800,0,-3000,12000,19300
9516,-900,12100,0,-1000,0,10200
9517,6800,200,-1200,-800,0,5000
9518,-2700,9800,-900,-400,-3600,2200
9519,10100,-2200,1000,6400,-10200,5100
9520,-5900,-700,2800,-2800,-950,-7550
9521,-1100,-2100,-1200,-1600,9850,3850
9522,8300,-2100,0,-2900,1950,5250
9523,-2800,8900,-1200,-3700,1950,3150
9524,-2700,-2100,-900,11000,-950,4350
9525,7500,-2300,1900,-5700,1950,3350
9526,-3500,9900,700,-8500,2900,1500
9527,12500,-4600,0,0,0,7900
9528,-5300,-300,0,21400,-11400,4400
9529,6200,-4300,0,-2000,0,-100
9530,-2800,9200,0,-1000,0,5400
9531,9300,-2200,0,-1000,11050,17150
9532,1000,4400,-1200,-800,-950,2450
9533,-5100,100,-900,-2900,2900,-5900
9534,-5300,-2700,1900,-5700,1950,-9850
9535,8400,9000,1900,9200,0,28500
9536,-2000,-3600,0,-1000,0,-6600
9537,3300,9300,0,0,0,12600
9538,-4700,-5100,0,11000,0,1200
9539,3500,-500,0,200,-1200,2000
9540,-7000,11000,0,0,0,4000
9541,8300,-2100,0,0,0,6200
9542,-1300,7600,0,-1800,-1200,3300
9543,4500,-2400,-1200,-800,0,100
9544,-2700,-500,0,1200,-1200,-3200
9545,13800,4500,0,-1000,-950,16350
9546,1100,-6800,0,-2800,-2150,-10650
9547,6000,-1300,-10200,8500,1700,4700
9548,1000,5400,0,-3700,-200,2500
9549,8100,-4400,9900,1200,0,14800
9550,-400,6600,1900,-6700,1000,2400
9551,9400,-2300,1900,-2600,-1200,5200
9552,-3000,6800,0,9100,1950,14850
9553,6600,-3000,0,-2000,-950,650
9554,12300,4400,0,-6900,1950,11750
9555,-1900,-2900,0,10500,500,6200
9556,5800,9800,-1200,200,0,14600
9557,-3100,-4100,-1200,-2800,-950,-12150
9558,8400,-2200,-3000,400,-1200,2400
9559,-2700,9000,4700,2700,750,14450
9560,8500,-2200,0,-3900,1000,3400
9561,100,4300,0,-2000,0,2400
9562,7000,100,0,-4900,1950,4150
9563,-1800,9000,-10200,21200,-950,17250
9564,8400,-2100,0,-2700,1700,5300
9565,-3700,-2800,1800,10200,0,5500
9566,7800,12900,0,0,-950,19750
9567,8300,-2900,12000,0,0,17400
9568,-1900,9900,0,-2900,1950,7050
9569,6200,100,0,-1000,-950,4350
9570,-2800,9800,0,-2900,2900,7000
9571,9200,-2900,-1200,-800,0,4300
9572,-4300,200,-2400,9600,-10200,-7100
9573,7100,12000,-1800,0,0,17300
9574,-1800,0,1400,-8200,0,-8600
9575,10100,9800,3800,-5400,10800,29100
9576,-4200,-700,-1800,-1000,0,-7700
9577,5100,1100,4700,-6400,-1200,3300
9578,-2000,-4500,-1200,12200,0,4500
9579,7700,-700,0,9200,-10200,6000
9580,500,-4500,0,0,-950,-4950
9581,9300,12100,0,0,11050,32450
9582,-5000,-1400,0,-2900,2900,-6400
9583,7500,-1900,0,-3900,1950,3650
9584,-4600,10700,0,-3000,0,3100
9585,-3400,-2200,-1200,200,0,-6600
9586,8300,-2900,-1800,10000,0,13600
9587,-900,-2300,4700,-5600,0,-4100
9588,9300,100,0,-1000,0,8400
9589,-2200,7500,0,-1000,0,4300
9590,2200,-1800,0,11000,0,11400
9591,-1500,-5100,-1200,-800,0,-8600
9592,5400,-700,0,-1000,0,3700
9593,-4200,12100,-10200,8200,0,5900
9594,9200,-3000,-1200,-800,0,4200
9595,-1100,8300,11100,-1000,0,17300
9596,11600,-5300,1000,-3800,0,3500
9597,-6700,100,2800,-2800,0,-6600
9598,10700,-5300,0,-3000,0,2400
9599,3700,4300,0,0,0,8000
9600,7400,-2800,0,11000,0,15600
9601,-4600,10900,0,200,-1200,5300
9602,9300,-3100,0,-1000,0,5200
9603,-3900,-4300,0,-1000,0,-9200
9604,1900,4500,0,-800,-1200,4400
9605,8000,-4300,0,0,0,3700
9606,-300,5800,0,0,-950,4550
9607,-6100,-2100,0,11000,0,2800
9608,-4100,12100,-1200,-2700,1950,6050
9609,7600,-3000,0,0,-950,3650
9610,3700,5100,0,-4900,2900,6800
9611,6600,-700,-1200,-800,0,3900
9612,-6000,12300,-1800,0,0,4500
9613,6700,-2000,700,-3600,0,1800
9614,-4700,7500,2800,6200,0,11800
9615,13200,-7600,-2400,1400,0,4600
9616,0,-9800,-3000,-800,0,-13600
9617,13300,6700,4700,1600,-10200,16100
9618,-4300,100,-3000,-800,0,-8000
9619,12500,5800,4700,-6600,12000,28400
9620,-5200,1100,-11400,9400,0,-6100
9621,7000,11400,-900,-1000,0,16500
9622,-4200,100,13000,-2800,0,6100
9623,0,12000,2800,-2800,0,12000
9624,11100,0,0,11000,0,22100
9625,-900,100,0,9200,-10200,-1800
9626,10100,8900,0,200,-1200,18000
9627,-2000,-1300,0,-1000,12000,7700
9628,-7700,12400,0,-1000,0,3700
9629,-5900,200,0,-2000,0,-7700
9630,10800,-4600,0,1200,-1200,6200
9631,1300,-6100,0,-1000,0,-5800
9632,8300,-1200,0,-2000,-950,4150
9633,-3400,-600,-1200,-2500,750,-6950
9634,13900,5200,0,1200,-2150,18150
9635,-1000,9000,0,-4900,2900,6000
9636,-2500,0,0,-1800,-2150,-6450
9637,-3500,12200,0,0,-950,7750
9638,6900,200,0,7100,2900,17100
9639,2200,-4600,-1200,-4700,1950,-6350
9640,11100,100,-2100,1200,0,10300
9641,-3500,-500,1000,-2800,0,-5800
9642,-4300,-2200,2800,7200,0,3500
9643,700,9700,0,-2000,0,8400
9644,-3500,-1500,0,0,0,-5000
9645,-1900,-1400,-1200,-800,0,-5300
9646,15000,-4600,0,10200,-1200,19400
9647,-2700,11300,-1800,1200,-1200,6800
9648,5700,-1800,4700,-5600,-950,2050
9649,-2400,0,0,12200,-1200,8600
9650,-3000,7800,-1200,-2700,1950,2850
9651,-500,-4400,-1200,-1800,-1900,-9800
9652,-4400,-3700,0,-3700,1700,-10100
9653,8000,-4200,-1800,-3700,750,-950
9654,-5800,12200,4700,4400,-950,14550
9655,14500,-9900,0,-2900,2900,4600
9656,-2700,-2100,0,-3000,-950,-8750
9657,11700,6600,-1200,200,0,17300
9658,1200,-4600,0,-4900,1950,-6350
9659,-2600,11300,0,10000,-950,17750
9660,15000,-4600,-1200,-2700,2900,9400
9661,-900,11300,-2700,10000,0,17700
9662,-2800,-2000,-4600,3600,0,-5800
9663,-4200,200,0,-1000,0,-5000
9664,-6800,12200,12000,-800,-1200,15400
9665,1300,-4500,0,11000,0,7800
9666,5900,11600,0,0,0,17500
9667,1300,-4500,0,-1000,0,-4200
9668,9300,-2200,0,0,0,7100
9669,-3400,11400,0,-2000,0,6000
9670,13300,-4600,-1200,200,0,7700
9671,-3400,11300,-1200,13200,0,19900
9672,-1100,-2100,-1800,0,0,-5000
9673,11600,-4400,3500,-6400,0,4300
9674,-1100,-3000,-1200,1200,0,-4100
9675,-5900,12200,-2100,-800,0,3400
9676,-1900,-2100,1000,-2800,0,-5800
9677,-3700,9800,2800,-3800,0,5100
9678,-1900,-3000,0,-800,-1200,-6900
9679,6100,300,-1200,-800,0,4400
9680,10100,9800,-3000,11400,-2150,26150
9681,-4200,100,4700,-5200,-3350,-7950
9682,-1200,-2300,-1200,-4500,1700,-7500
9683,9900,-5100,-1200,11400,-12100,2900
9684,-2400,0,-1800,-4900,1950,-7150
9685,9300,11300,3500,-8300,1950,17750
9686,-4100,900,-4200,10500,13950,17050
9687,10000,-2100,4700,-7400,-1200,4000
9688,-4300,-600,-1800,-2900,1950,-7650
9689,500,-4500,4700,1500,1950,4150
9690,8300,9900,-1200,200,0,17200
9691,-2500,-700,0,20200,-10200,6800
9692,9000,-4300,0,200,-1200,3700
9693,-300,-5400,0,-1000,12000,5300
9694,-900,12100,0,-2000,0,9200
9695,7700,100,-1200,1200,-950,6850
9696,-3400,200,-900,-2000,-950,-7050
9697,11800,9800,1000,-5700,2900,19800
9698,-5100,100,2800,-5700,1950,-5950
9699,-1700,100,0,21200,-10200,9400
9700,8600,200,0,0,0,8800
9701,-3300,0,0,0,0,-3300
9702,-2600,200,0,0,12000,9600
9703,4200,400,0,200,-1200,3600
9704,-4900,0,0,-1000,0,-5900
9705,11000,-2200,-2400,1400,0,7800
9706,-5100,-700,-1200,200,0,-6800
9707,-6000,300,-900,200,-1200,-7600
9708,10000,-4500,1000,-2600,-1200,2700
9709,8600,12100,2800,-3800,0,19700
9710,-1700,0,0,-800,-2150,-4650
9711,8400,100,-1200,200,-950,6550
9712,2200,-4600,-1800,9100,1950,6850
9713,7800,-800,4700,-8500,1950,5150
9714,0,0,0,-2000,0,-2000
9715,7500,300,0,-4900,1950,4850
9716,-5200,9800,0,9100,1950,15650
9717,-3200,0,-10200,8200,0,-5200
9718,-2500,0,0,0,0,-2500
9719,10200,-800,0,-1000,0,8400
9720,-2500,900,12000,-2000,0,8400
9721,-1700,0,0,14400,-2400,10300
9722,10200,-700,0,-1000,0,8500
9723,-1300,-3500,-1200,1600,-3350,-7750
9724,17200,-10000,0,0,-950,6250
9725,-1800,100,0,-4900,2900,-3700
9726,1300,-5400,0,-1700,-200,-6000
9727,-3400,12100,-1200,-2700,1950,6750
9728,600,-3000,-900,-3000,0,-6300
9729,-4900,7800,3800,-9500,1950,-850
9730,-3200,-5200,0,-1000,0,-9400
9731,10800,-4500,-1200,-1800,0,3300
9732,-1800,9000,0,11000,0,18200
9733,-1800,-2300,0,-800,-1200,-6100
9734,-2700,9000,0,11000,0,17300
9735,-1800,-2200,0,-2000,-950,-6950
9736,14100,-6200,-1200,1200,0,7900
9737,-1800,12200,1000,6300,1950,19650
9738,12400,7600,1900,-2800,-950,18150
9739,-1900,-1300,0,-3900,2900,-4200
9740,-4200,-1500,-10200,10200,0,-5700
9741,-1900,10600,0,0,0,8700
9742,-900,100,12000,0,0,11200
9743,6000,11400,-1200,200,0,16400
9744,-3700,-2000,-1200,200,0,-6700
9745,-2600,-2200,-900,-2000,0,-7700
9746,6100,12000,-200,-2600,0,15300
9747,-5500,-1900,2800,-3800,0,-8400
9748,5200,100,0,-1000,0,4300
9749,500,-5400,0,-1800,-1200,-7900
9750,10800,-4500,0,11000,0,17300
9751,-1600,11200,0,-1000,0,8600
9752,11100,0,-2400,400,0,9100
9753,-4500,12400,-900,-2000,0,5000
9754,5300,300,1000,-4800,0,1800
9755,-4300,-2300,-8600,7800,-1200,-8600
9756,5200,200,-900,-2000,0,2500
9757,-1000,-2200,13900,-2800,0,7900
9758,400,-5300,1900,-4600,-2150,-9750
9759,10200,-800,-1200,13400,-2150,19450
9760,-3600,10700,0,6300,-8250,5150
9761,9500,-700,-3600,-4300,1950,2850
9762,-7800,300,0,1200,-2150,-8450
9763,8500,-2200,100,-6700,14900,14600
9764,11000,9000,1000,-6700,1950,16250
9765,-3600,-1300,4700,-6600,0,-6800
9766,-7000,-600,0,-1000,0,-8600
9767,13100,-6800,0,12000,0,18300
9768,-8500,12300,0,-1000,0,2800
9769,10200,-3000,0,0,0,7200
9770,-3500,-2300,-1200,11200,0,4200
9771,7700,300,0,1200,-1200,8000
9772,400,7500,-1200,12200,0,18900
9773,10300,-1500,-3000,400,-2150,4050
9774,6100,1000,4700,-6600,0,5200
9775,-3400,200,0,-2700,750,-5150
9776,-2000,9900,0,-3900,1950,5950
9777,8000,-4400,0,9200,-11150,1650
9778,-6700,-500,0,200,-1200,-8200
9779,10700,-4400,-1200,-1700,13950,17350
9780,-1000,-3100,-900,0,-950,-5950
9781,5900,9200,1000,-6700,2900,12300
9782,-4300,-1300,-7400,7400,0,-5600
9783,-2700,12200,0,-2000,0,7500
9784,13300,-5300,10800,200,0,19000
9785,-5300,200,0,-2000,0,-7100
9786,10900,7500,-1200,12200,0,29400
9787,8300,-2000,-900,-1000,0,4400
9788,200,-7500,-200,-2600,0,-10100
9789,-1000,-3000,2800,-3800,0,-5000
9790,8300,9900,0,0,0,18200
9791,-3600,-2900,0,-1000,0,-7500
9792,7500,-2200,0,0,0,5300
9793,-1200,6700,0,10000,0,15500
9794,-2500,100,0,-1000,0,-3400
9795,7800,11300,0,-1000,0,18100
9796,-1700,900,0,200,-1200,-1800
9797,5900,12300,0,200,-1200,17200
9798,-6800,200,0,-1000,-950,-8550
9799,12200,-6800,0,-2000,0,3400
9800,-5900,-600,0,-4900,1950,-9450
9801,9400,-2200,-2400,-1600,-950,2250
9802,-2700,200,-900,-4900,2900,-5400
9803,7600,9100,1000,-4800,0,12900
9804,-3300,0,2800,9200,0,8700
9805,11700,9900,0,-2000,0,19600
9806,-5100,-600,-11400,21400,0,4300
9807,6800,400,0,-1800,-1200,4200
9808,-3500,-1300,9000,400,-1200,3400
9809,7800,100,4700,-6600,0,6000
9810,700,-3100,0,-1000,-950,-4350
9811,5000,200,0,-4700,750,1250
9812,-5000,12000,0,0,-950,6050
9813,5200,100,0,8100,1950,15350
9814,-1200,-4400,0,0,0,-5600
9815,5800,-2100,0,8100,1950,13750
9816,2800,-7600,0,1200,-2150,-5750
9817,10100,-3000,-1200,5500,-7300,4100
9818,-6400,10000,-2100,1200,0,2700
9819,11000,-3100,1000,-2800,12000,18100
9820,-5900,11400,2800,-2600,-1200,4500
9821,7600,-1400,0,-1000,0,5200
9822,-1000,-2300,-1200,200,0,-4300
9823,11500,7600,-900,-1000,-950,16250
9824,-1100,-2900,3800,6400,-950,5250
9825,10000,-3800,-1200,-3500,1700,3200
9826,-5500,11000,0,-2900,1950,4550
9827,6100,100,0,-2000,0,4200
9828,-7500,12300,0,-2000,0,2800
9829,-6800,200,0,11200,-1200,3400
9830,7800,0,-1200,200,0,6800
9831,-3300,0,-900,-2000,-950,-7150
9832,8500,-2100,1000,-4800,0,2600
9833,-300,-9600,1600,-5100,-450,-13850
9834,-1800,-2300,0,11000,-950,5950
9835,12300,4400,-1200,-5700,2900,12700
9836,10900,-2200,0,-800,-2150,5750
9837,-3400,-1400,-3000,-800,-950,-9550
9838,9800,7600,4700,2500,2900,27500
9839,-1400,-5200,0,-4900,1950,-9550
9840,6200,12900,-1200,11200,0,29100
9841,-3500,-2900,-1800,-800,-1200,-10200
9842,9100,-2200,2300,-5000,-1200,3000
9843,-100,8900,-1800,12200,-2150,17050
9844,6800,200,4700,-7600,0,4100
9845,-3300,12100,0,8300,750,17850
9846,9400,200,0,-1000,-1900,6700
9847,-2700,8900,0,6100,2900,15200
9848,8600,900,-1200,-2700,1950,7550
9849,-2800,-2200,0,0,-950,-5950
9850,-1700,0,0,8100,2900,9300
9851,7500,-2800,0,-2000,0,2700
9852,700,-2300,0,11000,0,9400
9853,12700,8900,-1200,-800,0,19600
9854,-1800,200,-900,-1000,0,-3500
9855,-4200,0,1000,-2800,0,-6000
9856,-4400,12300,2800,-4800,0,5900
9857,7800,100,0,-1000,0,6900
9858,-8500,300,0,11000,0,2800
9859,1900,-6800,0,0,0,-4900
9860,7600,-2100,0,-2800,-1200,1500
9861,-100,-3100,0,-1000,0,-4200
9862,6600,400,-1200,1200,-950,6050
9863,-900,9700,0,11000,0,19800
9864,9200,-2200,0,-3900,1950,5050
9865,200,-7600,0,-1000,-950,-9350
9866,-5900,300,0,-5900,2900,-8600
9867,6000,-600,0,-1000,0,4400
9868,-5300,10000,0,200,-1200,3700
9869,-2700,-2200,0,11000,0,6100
9870,8700,11200,0,0,0,19900
9871,-4300,100,0,-2000,0,-6200
9872,7900,100,0,-600,-2400,5000
9873,-2900,9800,-1200,-1800,0,3900
9874,6900,200,-900,1200,-2150,5250
9875,7500,-2100,3800,6600,-2150,13650
9876,-3600,-2100,0,-3900,1000,-8600
9877,9900,-5300,0,-3900,2900,3600
9878,-1500,-6600,0,-4900,1950,-11050
9879,4700,-2600,-1200,11400,-2150,10150
9880,-2800,9800,-1200,-4700,2900,4000
9881,8500,-3000,-2400,400,0,3500
9882,-1300,7500,-1800,11000,-950,14450
9883,9900,-4400,3800,-5600,-950,2750
9884,-2200,6700,1000,4300,2900,12700
9885,7700,9000,2800,-6700,1950,14750
9886,600,-4600,0,-2000,0,-6000
9887,9000,-2900,-1200,-2800,0,2100
9888,100,4700,-1200,1400,-1200,3800
9889,9400,-2300,100,8200,0,15400
9890,-2700,8100,2800,8200,0,16400
9891,-3700,-1200,0,-1000,0,-5900
9892,-3500,9000,0,-1000,0,4500
9893,7300,-5200,0,10000,0,12100
9894,-3600,9200,0,0,0,5600
9895,4100,1200,0,-1000,0,4300
9896,-5100,100,0,-2000,0,-7000
9897,7600,9900,0,-1000,0,16500
9898,600,-4600,0,11000,0,7000
9899,3500,300,0,-2000,0,1800
9900,-3700,9000,-1200,-2800,0,1300
9901,12600,-4600,-1200,1200,0,8000
9902,-4400,9100,-2100,-800,0,1800
9903,11700,-2100,1900,-3800,0,7700
9904,-3400,-1500,-8300,5400,0,-7800
9905,-7600,13100,0,-1000,0,4500
9906,9100,-2200,12000,-3000,0,15900
9907,9600,12000,0,400,-2400,19600
9908,-6000,300,-1200,13200,0,6300
9909,11000,-2200,0,-1000,-950,6850
9910,-3300,0,-1800,200,-2150,-7050
9911,8400,200,4700,-8500,2900,7700
9912,-100,-3100,0,-2900,1000,-5100
9913,6000,1100,0,9200,-10200,6100
9914,-4200,-700,0,-5900,1950,-8850
9915,8400,9900,-10200,11600,-3350,16350
9916,-2500,0,0,-3900,14900,8500
9917,10200,100,9600,-600,0,19300
9918,400,-4600,-1800,-2000,-950,-8950
9919,5100,300,1900,-3600,-2150,1550
9920,-4200,-700,2800,-8700,2900,-7900
9921,6100,200,-1200,-1500,750,4350
9922,200,5100,0,-4000,0,1300
9923,10700,-4300,0,12200,-2150,16450
9924,-3600,-3000,0,0,0,-6600
9925,9200,-2100,0,7300,750,15150
9926,-400,6700,0,-2000,-950,3350
9927,7800,200,0,7100,2900,18000
9928,700,-3100,0,0,-950,-3350
9929,11700,9800,-10200,8200,-950,18550
9930,-1800,200,0,-5900,2900,-4600
9931,8600,12100,-2400,-1500,1950,18750
9932,-3300,0,10200,-1000,0,5900
9933,-4100,100,1900,-3800,0,-5900
9934,-7000,300,2800,9200,0,5300
9935,-500,-4400,0,-1000,0,-5900
9936,10100,-6100,0,200,-1200,3000
9937,-4400,1100,0,12000,0,8700
9938,8500,9100,0,0,0,17600
9939,-2700,-2100,0,0,0,-4800
9940,11500,-4600,0,0,0,6900
9941,-5200,11500,0,0,0,6300
9942,8400,-2100,0,-2000,0,4300
9943,11000,-2200,0,-2000,0,6800
9944,-4300,11300,-1200,1200,0,7000
9945,12400,-4500,-2100,-2800,0,3000
9946,-500,-4500,2600,-5200,-1200,-8800
9947,-3300,11300,-3000,400,-1200,4200
9948,6900,100,2600,-6400,-950,2250
9949,-2800,-2000,1900,-4800,0,-7700
9950,-1000,9700,700,5500,1950,16850
9951,-6000,200,0,-1000,-950,-7750
9952,8500,-3800,0,19300,-7300,16700
9953,-1100,-1300,0,-1000,0,-3400
9954,8600,11300,0,-2000,12000,29900
9955,-3700,-1100,0,-1000,0,-5800
9956,6900,-600,0,11000,0,17300
9957,-100,-2300,0,0,0,-2400
9958,11000,-2300,-1200,200,0,7700
9959,-1800,11400,0,-800,-1200,7600
9960,8700,-700,100,-2800,0,5300
9961,-4300,1800,1600,-3600,0,-4500
9962,-4300,200,0,-2000,-950,-7050
9963,-1700,-2300,0,0,-950,-4950
9964,12500,-4700,0,8100,2900,18800
9965,-3500,1800,0,-2700,750,-3650
9966,3600,12300,0,0,0,15900
9967,-4400,-2300,-1200,12200,0,4300
9968,3600,-6800,-1800,0,0,-5000
9969,9300,-600,4700,-7600,0,5800
9970,-100,-2300,0,1200,-1200,-2400
9971,12000,12000,0,-2000,0,22000
9972,-2700,-600,0,200,-2150,-5250
9973,-3300,0,0,11200,-2150,5750
9974,14700,5200,-1200,-3700,2900,17900
9975,-1100,-2300,0,-2900,1950,-4350
9976,-200,-3000,0,-800,-2150,-6150
9977,-5400,-2100,-1200,-1800,-950,-11450
9978,-4100,-1500,0,-3900,2900,-6600
9979,-7600,13100,-1800,7100,1950,12750
9980,-1900,9000,4700,-5600,0,6200
9981,1700,1100,0,-1000,0,1800
9982,-5000,100,0,11000,0,6100
9983,6200,100,0,9200,-10200,5300
9984,-2900,-1900,0,-2000,0,-6800
9985,7800,-800,0,-1800,10800,16000
9986,400,-3600,0,-1000,0,-4200
9987,4400,-600,-1200,-1800,0,800
9988,-4400,-2100,-1200,-800,-950,-9450
9989,8500,9700,-900,200,-2150,15350
9990,-2100,-2800,1900,-8700,2900,-8800
9991,10200,-2300,1900,-5700,1950,6050
9992,-4200,12100,0,-2000,0,5900
9993,12600,-2200,-1200,12200,0,21400
9994,-2600,-1500,0,-4000,0,-8100
9995,10000,-1200,0,12200,-1200,19800
9996,-8500,-600,0,0,0,-9100
9997,8500,10700,0,11200,-2150,28250
9998,-5200,-1500,0,-2000,-950,-9650
9999,9300,-500,0,-2900,2900,8800
10000,-1900,-2200,0,9100,1950,6950
10001,12300,-5200,0,-1000,0,6100
10002,-1400,-4200,0,0,0,-5600
10003,7000,11200,0,0,0,18200
10004,2500,-9000,0,-1000,0,-7500
10005,9500,-800,0,-800,-1200,6700
10006,-4200,12200,0,200,-1200,7000
10007,14900,-5400,0,-3000,-950,5550
10008,-3400,12100,-3300,1600,-1200,5800
10009,10100,-2200,1000,-5700,1950,5150
10010,-4500,-2100,2800,9200,-950,4450
10011,-400,6800,-1200,-3700,1950,3450
10012,10400,-1600,-900,-4900,1950,4950
10013,-1800,900,700,10400,0,10200
10014,-5100,12200,1900,-6700,1950,4250
10015,6900,300,0,0,0,7200
10016,-5900,11400,-1200,10200,0,14500
10017,-4200,1000,-3000,600,-2400,-8000
10018,6200,100,4700,-7600,0,3400
10019,-2700,200,-3300,14400,0,8600
10020,7500,-2000,1000,-3800,-950,1750
10021,-1200,-4500,2800,-3400,-3350,-9650
10022,11000,-2200,0,-4700,1700,5800
